Date,Action,Phase,Product ID,Product Name,Price,Sector,Index,10D ROI,Index 10D ROI,Last X Day High,Last X Day Low,SD Ratio,Max ROI,Min ROI,10D Max ROI,10D MIN ROI,Current ROI,Vol spike,Long Stop Loss SD,Long Stop Loss XD,Long Profit Take,Short Stop Loss SD,Short Stop Loss XD,Short Profit Take,Slope,Long RR,Short RR,S/R,Price:S/R %,1 Day,1 Day %,Portfolio Status,Portfolio Return,Portfolio Max Return,Held Duration,Open Low Range %,Correlation co-efficient,Phase (numerical),Bonus,Lyr,5yr,3yr,1yr
20190813,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.347,016,016,-3.82,-3.82,0.00,4.00,0.13,11.59,-24.95,NaN,NaN,-9.15,NaN,3.02,3.33,3.61,3.64,3.37,3.05,4.55,0.78,1.01,3.25,3.112,-0.01,-0.22,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.00,NaN,NaN,NaN
20190814,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.373,016,016,-2.61,-2.61,11.00,0.00,0.30,10.73,-25.54,NaN,NaN,-10.00,NaN,3.02,3.33,3.61,3.64,3.39,3.05,4.62,0.67,1.18,3.25,3.919,0.03,0.78,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.06,NaN,NaN,NaN
20190815,Normal ReBal,30+ Day Low,016,FirstChoice Wholesale Australian Share  (016),3.291,016,016,-4.88,-4.88,0.00,68.00,-0.32,13.49,-23.68,NaN,NaN,-7.33,NaN,3.03,3.27,3.60,3.64,3.39,3.06,1.51,1.20,0.66,3.25,1.393,-0.08,-2.43,NOT HELD,NaN,NaN,NaN,-0,1.0000,12.00,0.00,6.88,NaN,NaN,NaN
20190816,Normal ReBal,30+ Day Low,016,FirstChoice Wholesale Australian Share  (016),3.289,016,016,-4.35,-4.35,0.00,69.00,-0.35,13.56,-23.63,NaN,NaN,-7.25,NaN,3.03,3.27,3.60,3.64,3.39,3.07,1.52,1.24,0.63,3.25,1.322,-0.00,-0.07,NOT HELD,NaN,NaN,NaN,-0,1.0000,12.00,0.00,6.88,NaN,NaN,NaN
20190819,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.319,016,016,-1.55,-1.55,4.00,0.00,-0.17,12.51,-24.33,NaN,NaN,-8.25,NaN,3.04,3.27,3.61,3.64,3.34,3.08,2.11,1.05,0.75,3.25,2.268,0.03,0.93,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.94,NaN,NaN,NaN
20190820,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.360,016,016,1.76,1.76,5.00,0.00,0.12,11.16,-25.24,NaN,NaN,-9.57,NaN,3.04,3.27,3.61,3.65,3.38,3.07,3.35,0.80,0.99,3.25,3.512,0.04,1.22,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.03,NaN,NaN,NaN
20190821,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.328,016,016,0.41,0.41,0.00,1.00,-0.14,12.21,-24.54,NaN,NaN,-8.55,NaN,3.05,3.30,3.61,3.64,3.38,3.08,3.11,1.01,0.78,3.25,2.545,-0.03,-0.93,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.96,NaN,NaN,NaN
20190822,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.340,016,016,0.20,0.20,1.00,0.00,-0.07,11.81,-24.80,NaN,NaN,-8.93,NaN,3.05,3.31,3.61,3.65,3.38,3.09,3.84,0.95,0.83,3.25,2.908,0.01,0.35,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.99,NaN,NaN,NaN
20190823,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.352,016,016,0.10,0.10,2.00,0.00,-0.00,11.41,-25.08,NaN,NaN,-9.33,NaN,3.06,3.31,3.62,3.65,3.37,3.09,4.46,0.89,0.89,3.25,3.281,0.01,0.36,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.01,NaN,NaN,NaN
20190826,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.304,016,016,-1.53,-1.53,0.00,9.00,-0.43,13.05,-23.97,NaN,NaN,-7.74,NaN,3.07,3.29,3.61,3.65,3.37,3.10,2.60,1.33,0.59,3.18,4.005,-0.05,-1.45,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.91,NaN,NaN,NaN
20190827,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.318,016,016,-0.86,-0.86,3.00,0.00,-0.32,12.56,-24.30,NaN,NaN,-8.21,NaN,3.07,3.29,3.62,3.65,3.37,3.10,3.05,1.20,0.65,3.18,4.461,0.01,0.44,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.94,NaN,NaN,NaN
20190828,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.335,016,016,-1.15,-1.15,4.00,0.00,-0.21,12.00,-24.68,NaN,NaN,-8.75,NaN,3.07,3.29,3.62,3.65,3.35,3.11,2.88,1.08,0.73,3.18,4.984,0.02,0.50,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.98,NaN,NaN,NaN
20190829,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.337,016,016,1.39,1.39,5.00,0.00,-0.21,11.91,-24.74,NaN,NaN,-8.84,NaN,3.08,3.30,3.62,3.65,3.35,3.11,2.22,1.09,0.72,3.18,5.065,0.00,0.08,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,6.98,NaN,NaN,NaN
20190830,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.383,016,016,2.80,2.80,27.00,0.00,0.12,10.39,-25.76,NaN,NaN,-10.34,NaN,3.08,3.32,3.62,3.65,3.40,3.11,3.67,0.80,0.99,3.18,6.514,0.05,1.38,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.08,NaN,NaN,NaN
20190831,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.383,016,016,1.89,1.89,0.00,0.00,0.09,10.39,-25.76,NaN,NaN,-10.34,NaN,3.09,3.32,3.62,3.65,3.40,3.12,4.09,0.82,0.97,3.18,6.514,0.00,0.00,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.08,NaN,NaN,NaN
20190902,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.375,016,016,0.44,0.44,0.00,3.00,-0.02,10.67,-25.57,NaN,NaN,-10.05,NaN,3.10,3.36,3.62,3.66,3.40,3.13,4.06,0.90,0.87,3.18,6.240,-0.01,-0.26,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.06,NaN,NaN,NaN
20190903,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.374,016,016,1.36,1.36,0.00,4.00,-0.03,10.68,-25.56,NaN,NaN,-10.04,NaN,3.10,3.36,3.63,3.66,3.40,3.13,4.05,0.91,0.87,3.18,6.230,-0.00,-0.01,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.06,NaN,NaN,NaN
20190904,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.365,016,016,0.73,0.73,0.00,5.00,-0.13,10.99,-25.36,NaN,NaN,-9.74,NaN,3.11,3.35,3.62,3.66,3.39,3.14,4.06,1.01,0.78,3.18,5.934,-0.01,-0.28,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.04,NaN,NaN,NaN
20190905,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.402,016,016,1.46,1.46,33.00,0.00,0.14,9.79,-26.17,NaN,NaN,-10.94,NaN,3.11,3.35,3.63,3.66,3.42,3.14,6.01,0.78,1.02,3.18,7.096,0.04,1.10,BUY,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.12,NaN,NaN,NaN
20190906,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.421,016,016,3.42,3.42,34.00,0.00,0.27,9.18,-26.57,NaN,NaN,-11.56,NaN,3.11,3.35,3.63,3.66,3.44,3.15,7.37,0.69,1.14,3.18,7.691,0.02,0.56,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.16,NaN,NaN,NaN
20190909,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.425,016,016,3.13,3.13,37.00,0.00,0.24,9.04,-26.67,NaN,NaN,-11.70,NaN,3.13,3.38,3.64,3.67,3.44,3.16,7.88,0.71,1.12,3.18,7.833,0.00,0.13,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.17,NaN,NaN,NaN
20190910,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.420,016,016,2.49,2.49,0.00,4.00,0.18,9.21,-26.55,NaN,NaN,-11.53,NaN,3.13,3.40,3.64,3.67,3.44,3.16,7.71,0.75,1.06,3.18,7.663,-0.01,-0.16,HOLD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.16,NaN,NaN,NaN
20190911,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.433,016,016,2.79,2.79,40.00,0.00,0.27,8.79,-26.84,NaN,NaN,-11.96,NaN,3.13,3.40,3.64,3.67,3.45,3.16,7.56,0.69,1.14,3.18,8.078,0.01,0.39,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.18,NaN,NaN,NaN
20190912,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.442,016,016,1.69,1.69,41.00,0.00,0.31,8.52,-27.02,NaN,NaN,-12.24,NaN,3.14,3.40,3.64,3.67,3.46,3.17,7.80,0.66,1.19,3.18,8.346,0.01,0.25,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.20,NaN,NaN,NaN
20190913,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.450,016,016,1.94,1.94,42.00,0.00,0.35,8.25,-27.20,NaN,NaN,-12.52,NaN,3.14,3.42,3.64,3.67,3.47,3.17,8.60,0.63,1.24,3.18,8.623,0.01,0.26,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.22,NaN,NaN,NaN
20190916,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.450,016,016,2.20,2.20,45.00,0.00,0.29,8.24,-27.21,NaN,NaN,-12.53,NaN,3.16,3.42,3.65,3.68,3.47,3.19,7.89,0.68,1.16,3.18,8.629,0.00,0.01,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.22,NaN,NaN,NaN
20190917,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.455,016,016,2.34,2.34,47.00,0.00,0.31,8.10,-27.30,NaN,NaN,-12.68,NaN,3.16,3.43,3.65,3.68,3.47,3.19,8.03,0.66,1.19,3.18,8.774,0.00,0.13,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.23,NaN,NaN,NaN
20190918,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.450,016,016,2.45,2.45,0.00,5.00,0.23,8.27,-27.19,NaN,NaN,-12.50,NaN,3.17,3.43,3.65,3.68,3.47,3.20,8.33,0.71,1.10,3.25,6.276,-0.01,-0.16,HOLD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.22,NaN,NaN,NaN
20190919,Normal ReBal,30+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.470,016,016,1.96,1.96,50.00,0.00,0.38,7.64,-27.61,NaN,NaN,-13.16,NaN,3.17,3.43,3.65,3.68,3.49,3.20,8.35,0.62,1.27,3.25,6.901,0.02,0.59,HOLD,NaN,NaN,NaN,-0,1.0000,10.00,0.00,7.26,NaN,NaN,NaN
20190920,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.476,016,016,1.59,1.59,10000.00,0.00,0.40,7.45,-27.74,NaN,NaN,-13.36,NaN,3.18,3.43,3.66,3.68,3.49,3.21,8.77,0.61,1.29,3.25,7.066,0.01,0.18,HOLD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.27,NaN,NaN,NaN
20190923,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.484,016,016,1.70,1.70,10000.00,0.00,0.40,7.19,-27.92,NaN,NaN,-13.64,NaN,3.20,3.45,3.66,3.69,3.50,3.22,8.79,0.61,1.29,3.18,9.513,0.01,0.24,HOLD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.29,NaN,NaN,NaN
20190924,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.484,016,016,1.85,1.85,0.00,3.00,0.38,7.19,-27.91,NaN,NaN,-13.63,NaN,3.20,3.46,3.66,3.69,3.50,3.23,8.78,0.62,1.27,3.18,9.509,-0.00,-0.00,HOLD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.29,NaN,NaN,NaN
20190925,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.462,016,016,0.84,0.84,0.00,6.00,0.14,7.88,-27.45,NaN,NaN,-12.91,NaN,3.21,3.44,3.66,3.69,3.50,3.23,7.93,0.78,1.01,3.18,8.812,-0.02,-0.64,HOLD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.24,NaN,NaN,NaN
20190926,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.453,016,016,0.34,0.34,0.00,7.00,0.02,8.16,-27.26,NaN,NaN,-12.61,NaN,3.22,3.44,3.66,3.69,3.50,3.24,7.55,0.88,0.90,3.18,8.529,-0.01,-0.26,SELL,1.508,2.840,21,-0,1.0000,0.00,0.00,7.23,NaN,NaN,NaN
20190927,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.471,016,016,0.60,0.60,2.00,0.00,0.15,7.59,-27.64,NaN,NaN,-13.20,NaN,3.22,3.44,3.66,3.69,3.49,3.25,8.25,0.77,1.03,3.39,2.309,0.02,0.52,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.26,NaN,NaN,NaN
20190930,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.465,016,016,0.42,0.42,0.00,3.00,-0.00,7.79,-27.51,NaN,NaN,-13.00,NaN,3.24,3.44,3.66,3.69,3.49,3.27,7.64,0.89,0.89,3.39,2.127,-0.01,-0.18,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.25,NaN,NaN,NaN
20191001,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.491,016,016,1.03,1.03,10000.00,0.00,0.22,6.99,-28.05,NaN,NaN,-13.85,NaN,3.25,3.45,3.67,3.69,3.51,3.27,9.68,0.72,1.09,3.19,9.594,0.03,0.75,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.30,NaN,NaN,NaN
20191002,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.445,016,016,-0.14,-0.14,0.00,19.00,-0.27,8.42,-27.09,NaN,NaN,-12.34,NaN,3.25,3.43,3.66,3.69,3.51,3.28,8.23,1.15,0.69,3.19,8.146,-0.05,-1.32,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.21,NaN,NaN,NaN
20191003,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.374,016,016,-2.85,-2.85,0.00,28.00,-1.06,10.70,-25.55,NaN,NaN,-10.03,NaN,3.26,3.36,3.66,3.68,3.51,3.29,5.72,2.56,0.29,3.40,0.723,-0.07,-2.06,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.06,NaN,NaN,NaN
20191004,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.383,016,016,-2.76,-2.76,1.00,0.00,-1.01,10.41,-25.75,NaN,NaN,-10.32,NaN,3.27,3.36,3.66,3.68,3.46,3.29,5.45,2.41,0.31,3.40,0.461,0.01,0.26,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.08,NaN,NaN,NaN
20191008,Normal ReBal,S/R Long,016,FirstChoice Wholesale Australian Share  (016),3.417,016,016,-1.98,-1.98,5.00,0.00,-0.79,9.31,-26.49,NaN,NaN,-11.43,NaN,3.29,3.36,3.66,3.68,3.43,3.31,7.97,1.90,0.40,3.40,0.542,0.03,1.01,NOT HELD,NaN,NaN,NaN,-0,1.0000,2.00,0.00,7.15,NaN,NaN,NaN
20191009,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.391,016,016,-2.76,-2.76,0.00,4.00,-1.13,10.15,-25.92,NaN,NaN,-10.58,NaN,3.29,3.37,3.66,3.68,3.43,3.32,8.05,2.80,0.26,3.40,0.229,-0.03,-0.77,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.10,NaN,NaN,NaN
20191010,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.393,016,016,-2.04,-2.04,1.00,0.00,-1.15,10.08,-25.97,NaN,NaN,-10.65,NaN,3.30,3.37,3.66,3.68,3.43,3.32,8.07,2.85,0.25,3.40,0.164,0.00,0.06,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.10,NaN,NaN,NaN
20191011,Normal ReBal,S/R Long,016,FirstChoice Wholesale Australian Share  (016),3.424,016,016,-0.84,-0.84,8.00,0.00,-0.82,9.07,-26.65,NaN,NaN,-11.68,NaN,3.30,3.37,3.66,3.68,3.44,3.33,11.94,1.97,0.38,3.40,0.763,0.03,0.93,NOT HELD,NaN,NaN,NaN,-0,1.0000,2.00,0.00,7.17,NaN,NaN,NaN
20191014,Normal ReBal,S/R Long,016,FirstChoice Wholesale Australian Share  (016),3.450,016,016,-0.61,-0.61,12.00,0.00,-0.61,8.26,-27.20,NaN,NaN,-12.51,NaN,3.31,3.38,3.67,3.69,3.47,3.33,13.55,1.59,0.49,3.40,1.519,0.03,0.75,NOT HELD,NaN,NaN,NaN,-0,1.0000,2.00,0.00,7.22,NaN,NaN,NaN
20191015,Normal ReBal,S/R Long,016,FirstChoice Wholesale Australian Share  (016),3.453,016,016,-0.34,-0.34,13.00,0.00,-0.58,8.15,-27.26,NaN,NaN,-12.62,NaN,3.31,3.41,3.67,3.69,3.47,3.33,13.66,1.55,0.50,3.40,1.613,0.00,0.09,NOT HELD,NaN,NaN,NaN,-0,1.0000,2.00,0.00,7.23,NaN,NaN,NaN
20191016,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.493,016,016,0.07,0.07,10000.00,0.00,-0.14,6.91,-28.10,NaN,NaN,-13.93,NaN,3.32,3.43,3.67,3.69,3.51,3.34,14.32,1.01,0.78,3.40,2.732,0.04,1.16,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.31,NaN,NaN,NaN
20191017,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.473,016,016,0.81,0.81,0.00,1.00,-0.41,7.54,-27.68,NaN,NaN,-13.26,NaN,3.32,3.44,3.67,3.69,3.51,3.34,12.56,1.31,0.60,3.40,2.129,-0.02,-0.59,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.27,NaN,NaN,NaN
20191018,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.458,016,016,2.43,2.43,0.00,2.00,-0.63,8.01,-27.36,NaN,NaN,-12.77,NaN,3.33,3.44,3.67,3.69,3.51,3.35,12.16,1.63,0.47,3.40,1.688,-0.02,-0.43,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.24,NaN,NaN,NaN
20191021,Normal ReBal,S/R Short,016,FirstChoice Wholesale Australian Share  (016),3.453,016,016,2.04,2.04,0.00,6.00,-0.80,8.16,-27.26,NaN,NaN,-12.61,NaN,3.34,3.44,3.68,3.70,3.49,3.36,12.31,1.93,0.39,3.40,1.544,-0.00,-0.14,NOT HELD,NaN,NaN,NaN,-0,1.0000,3.00,0.00,7.23,NaN,NaN,NaN
20191022,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.486,016,016,1.97,1.97,5.00,0.00,-0.41,7.15,-27.94,NaN,NaN,-13.67,NaN,3.34,3.44,3.68,3.70,3.50,3.36,13.37,1.31,0.60,3.40,2.500,0.03,0.94,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.29,NaN,NaN,NaN
20191023,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.485,016,016,2.71,2.71,0.00,1.00,-0.46,7.17,-27.93,NaN,NaN,-13.65,NaN,3.34,3.44,3.68,3.70,3.50,3.36,14.28,1.37,0.57,3.40,2.482,-0.00,-0.02,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.29,NaN,NaN,NaN
20191024,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.498,016,016,3.00,3.00,10000.00,0.00,-0.33,6.78,-28.19,NaN,NaN,-14.07,NaN,3.35,3.47,3.68,3.70,3.52,3.37,15.21,1.22,0.65,3.40,2.748,0.01,0.36,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.32,NaN,NaN,NaN
20191025,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.518,016,016,2.67,2.67,10000.00,0.00,-0.11,6.15,-28.61,NaN,NaN,-14.74,NaN,3.35,3.47,3.69,3.71,3.54,3.37,18.86,0.98,0.80,3.42,2.822,0.02,0.59,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.36,NaN,NaN,NaN
20191028,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.522,016,016,2.03,2.03,10000.00,0.00,-0.15,6.06,-28.68,NaN,NaN,-14.85,NaN,3.35,3.48,3.69,3.71,3.54,3.37,18.05,1.02,0.77,3.42,2.834,0.00,0.09,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.37,NaN,NaN,NaN
20191029,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.526,016,016,2.07,2.07,10000.00,0.00,-0.11,5.91,-28.77,NaN,NaN,-15.00,NaN,3.36,3.50,3.69,3.71,3.54,3.38,18.21,0.98,0.80,3.43,2.851,0.00,0.14,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.38,NaN,NaN,NaN
20191030,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.501,016,016,0.23,0.23,0.00,5.00,-0.45,6.67,-28.26,NaN,NaN,-14.19,NaN,3.36,3.48,3.69,3.71,3.54,3.38,16.00,1.36,0.57,3.43,2.122,-0.02,-0.71,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.32,NaN,NaN,NaN
20191031,Normal ReBal,S/R Short,016,FirstChoice Wholesale Australian Share  (016),3.490,016,016,0.48,0.48,0.00,7.00,-0.63,7.02,-28.03,NaN,NaN,-13.81,NaN,3.36,3.47,3.69,3.71,3.54,3.38,15.07,1.62,0.48,3.43,1.784,-0.01,-0.33,NOT HELD,NaN,NaN,NaN,-0,1.0000,3.00,0.00,7.30,NaN,NaN,NaN
20191101,Normal ReBal,S/R Short,016,FirstChoice Wholesale Australian Share  (016),3.489,016,016,0.88,0.88,0.00,8.00,-0.67,7.06,-28.00,NaN,NaN,-13.77,NaN,3.37,3.47,3.70,3.72,3.52,3.39,14.61,1.69,0.46,3.43,1.749,-0.00,-0.03,NOT HELD,NaN,NaN,NaN,-0,1.0000,3.00,0.00,7.30,NaN,NaN,NaN
20191104,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.498,016,016,1.28,1.28,4.00,0.00,-0.65,6.78,-28.19,NaN,NaN,-14.07,NaN,3.37,3.47,3.70,3.72,3.52,3.39,15.26,1.66,0.46,3.43,2.014,0.01,0.26,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.32,NaN,NaN,NaN
20191105,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.503,016,016,0.51,0.51,6.00,0.00,-0.59,6.61,-28.30,NaN,NaN,-14.25,NaN,3.38,3.47,3.70,3.72,3.52,3.40,15.45,1.57,0.49,3.43,2.180,0.01,0.16,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.33,NaN,NaN,NaN
20191106,Normal ReBal,S/R Short,016,FirstChoice Wholesale Australian Share  (016),3.486,016,016,0.04,0.04,0.00,13.00,-0.85,7.13,-27.95,NaN,NaN,-13.69,NaN,3.38,3.47,3.70,3.72,3.52,3.40,13.98,2.03,0.37,3.43,1.682,-0.02,-0.49,NOT HELD,NaN,NaN,NaN,-0,1.0000,3.00,0.00,7.29,NaN,NaN,NaN
20191107,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.520,016,016,0.63,0.63,8.00,0.00,-0.44,6.11,-28.64,NaN,NaN,-14.79,NaN,3.38,3.47,3.71,3.73,3.54,3.40,14.61,1.35,0.58,3.43,2.665,0.03,0.97,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.36,NaN,NaN,NaN
20191108,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.527,016,016,0.25,0.25,10000.00,0.00,-0.39,5.88,-28.79,NaN,NaN,-15.03,NaN,3.39,3.47,3.71,3.73,3.54,3.41,14.38,1.28,0.61,3.43,2.855,0.01,0.21,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.38,NaN,NaN,NaN
20191111,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.553,016,016,0.88,0.88,10000.00,0.00,-0.17,5.12,-29.31,NaN,NaN,-15.87,NaN,3.40,3.50,3.71,3.73,3.57,3.42,15.13,1.04,0.76,3.37,5.302,0.03,0.73,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.43,NaN,NaN,NaN
20191112,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.547,016,016,0.58,0.58,0.00,3.00,-0.27,5.30,-29.18,NaN,NaN,-15.67,NaN,3.40,3.51,3.72,3.73,3.57,3.42,14.92,1.15,0.68,3.37,5.119,-0.01,-0.17,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.42,NaN,NaN,NaN
20191113,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.523,016,016,0.60,0.60,0.00,5.00,-0.64,6.02,-28.70,NaN,NaN,-14.88,NaN,3.41,3.50,3.71,3.73,3.57,3.42,15.93,1.65,0.47,3.37,4.404,-0.02,-0.68,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.37,NaN,NaN,NaN
20191114,Normal ReBal,No action.,016,FirstChoice Wholesale Australian Share  (016),3.540,016,016,1.41,1.41,1.00,0.00,-0.45,5.51,-29.04,NaN,NaN,-15.44,NaN,3.41,3.50,3.72,3.74,3.56,3.43,18.27,1.36,0.58,3.37,4.911,0.02,0.49,NOT HELD,NaN,NaN,NaN,-0,1.0000,0.00,0.00,7.40,NaN,NaN,NaN
20191115,Normal ReBal,100+ Day High,016,FirstChoice Wholesale Australian Share  (016),3.564,016,016,2.13,2.13,10000.00,0.00,-0.14,4.78,-29.53,NaN,NaN,-16.24,NaN,3.41,3.50,3.72,3.74,3.58,3.43,18.93,1.02,0.78,3.38,5.371,0.02,0.70,NOT HELD,NaN,NaN,NaN,-0,1.0000,14.00,0.00,7.45,NaN,NaN,NaN
